case_id,slide_id,label
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_30,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_31,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_32,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_34,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_35,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_36,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_37,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_38,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_39,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_40,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_41,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_42,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_43,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_44,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_45,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_46,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_47,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_48,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_49,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_50,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_51,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_52,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_53,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_54,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_55,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_56,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_57,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_58,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_59,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_60,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_61,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_62,NET
net_pancreas_GSE162708_Patient1,net_pancreas_GSE162708_Patient1_Tumor_63,NET
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_6,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_14,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_15,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_20,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_32,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_44,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_46,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_47,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_49,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_51,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_52,HNSC
hn_scc_GSE140042_patient_7267,hn_scc_GSE140042_patient_7267_Tumor_53,HNSC
hn_scc_GSE140042_patient_7276,hn_scc_GSE140042_patient_7276_Tumor_24,HNSC
hn_scc_GSE140042_patient_7276,hn_scc_GSE140042_patient_7276_Tumor_26,HNSC
hn_scc_GSE140042_patient_7276,hn_scc_GSE140042_patient_7276_Tumor_27,HNSC
hn_scc_GSE140042_patient_7276,hn_scc_GSE140042_patient_7276_Tumor_29,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_0,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_1,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_2,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_3,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_4,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_5,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_6,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_7,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_8,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_9,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_10,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_11,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_12,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_13,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_14,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_15,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_16,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_17,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_18,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_21,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_22,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_23,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_24,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_25,HNSC
hn_scc_GSE140042_patient_7239,hn_scc_GSE140042_patient_7239_Tumor_27,HNSC
hn_scc_GSE140042_patient_7268,hn_scc_GSE140042_patient_7268_Tumor_9,HNSC
hn_scc_GSE140042_patient_7268,hn_scc_GSE140042_patient_7268_Tumor_14,HNSC
hn_scc_GSE140042_patient_7268,hn_scc_GSE140042_patient_7268_Tumor_18,HNSC
hn_scc_GSE140042_patient_7275,hn_scc_GSE140042_patient_7275_Tumor_2,HNSC
hn_scc_GSE140042_patient_7275,hn_scc_GSE140042_patient_7275_Tumor_4,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_2,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_5,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_6,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_7,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_8,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_9,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_10,HNSC
hn_scc_GSE140042_patient_7240,hn_scc_GSE140042_patient_7240_Tumor_11,HNSC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_0,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_1,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_2,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_3,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_4,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_5,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_6,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_7,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_8,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_9,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_10,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_11,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_12,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_13,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_14,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_15,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_16,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_17,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_18,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_19,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_20,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_21,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_22,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_23,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_24,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_25,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_26,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_27,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_28,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_29,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_30,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_31,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_32,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_33,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_34,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_36,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_38,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_39,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_40,LC
lu_adc_GSE146100_lung_immuno,lu_adc_GSE146100_lung_immuno_Tumor_41,LC
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_0,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_1,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_2,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_3,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_4,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_5,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_6,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_7,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_8,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_9,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_10,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_11,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_12,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_13,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_14,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_15,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_16,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_17,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_18,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_19,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_20,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_21,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_22,NHL
nhl_mf_GSE165623_MF303,nhl_mf_GSE165623_MF303_Tumor_23,NHL
GSE157703_GSM4773522,GSE157703_GSM4773522_Tumor_5,PRAD
GSE157703_GSM4773522,GSE157703_GSM4773522_Tumor_13,PRAD
GSE157703_GSM4773521,GSE157703_GSM4773521_Tumor_9,PRAD
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_0,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_1,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_2,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_3,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_4,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_5,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_6,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_7,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_8,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_9,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_10,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_11,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_12,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_13,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_14,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_15,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_16,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_17,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_18,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_19,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_20,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_21,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_22,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_23,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_24,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_25,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_26,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_27,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_28,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_29,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_30,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_31,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_32,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_33,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_34,LC
pan_bluprint_lung_5,pan_bluprint_lung_5_Tumor_35,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_0,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_1,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_2,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_3,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_4,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_5,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_6,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_7,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_8,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_9,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_10,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_11,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_12,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_13,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_14,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_15,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_16,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_17,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_18,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_19,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_20,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_21,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_22,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_23,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_24,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_25,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_26,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_27,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_28,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_29,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_30,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_31,LC
pan_bluprint_lung_7,pan_bluprint_lung_7_Tumor_32,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_0,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_1,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_2,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_3,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_4,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_5,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_6,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_7,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_8,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_9,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_10,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_11,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_12,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_13,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_14,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_15,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_16,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_17,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_18,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_19,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_20,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_21,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_22,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_23,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_24,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_25,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_26,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_27,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_28,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_29,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_30,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_31,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_32,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_33,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_34,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_35,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_36,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_37,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_38,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_39,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_40,LC
pan_bluprint_lung_4,pan_bluprint_lung_4_Tumor_41,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_0,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_1,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_2,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_3,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_4,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_5,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_6,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_7,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_8,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_9,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_10,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_11,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_12,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_13,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_14,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_15,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_16,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_17,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_18,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_19,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_20,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_21,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_22,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_23,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_24,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_25,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_26,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_27,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_28,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_29,LC
pan_bluprint_lung_3,pan_bluprint_lung_3_Tumor_30,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_0,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_1,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_2,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_3,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_4,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_5,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_6,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_8,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_9,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_10,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_11,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_12,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_15,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_18,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_19,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_20,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_21,LC
pan_bluprint_lung_8,pan_bluprint_lung_8_Tumor_22,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_0,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_1,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_2,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_3,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_4,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_6,LC
pan_bluprint_lung_6,pan_bluprint_lung_6_Tumor_10,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_0,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_1,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_2,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_3,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_4,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_5,LC
pan_bluprint_lung_2,pan_bluprint_lung_2_Tumor_6,LC
pan_bluprint_lung_1,pan_bluprint_lung_1_Tumor_0,LC
pan_bluprint_lung_1,pan_bluprint_lung_1_Tumor_1,LC
pan_bluprint_lung_1,pan_bluprint_lung_1_Tumor_2,LC
pan_bluprint_lung_1,pan_bluprint_lung_1_Tumor_3,LC
pan_bluprint_lung_1,pan_bluprint_lung_1_Tumor_4,LC
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_0,BLCA
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_1,BLCA
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_2,BLCA
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_3,BLCA
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_4,BLCA
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_5,BLCA
bc_GSE192575_GSM5751918,bc_GSE192575_GSM5751918_Tumor_6,BLCA
