slide_id,Y,Y_hat,p_0,p_1
gbm_GSE182109_ndGBM-04_Tumor_5,1.0,1.0,2.752323325694306e-06,0.9999972581863403
gbm_GSE182109_ndGBM-04_Tumor_6,1.0,1.0,4.46290641775704e-06,0.9999955892562866
gbm_GSE182109_ndGBM-04_Tumor_7,1.0,1.0,3.253572685935069e-06,0.9999967813491821
gbm_GSE182109_ndGBM-04_Tumor_8,1.0,1.0,2.594663556010346e-06,0.9999973773956299
gbm_GSE182109_ndGBM-04_Tumor_9,1.0,1.0,3.0110245461401064e-06,0.9999970197677612
gbm_GSE182109_ndGBM-04_Tumor_10,1.0,1.0,2.928326694018324e-06,0.9999970197677612
gbm_GSE182109_ndGBM-04_Tumor_11,1.0,1.0,2.8675144676526543e-06,0.9999971389770508
gbm_GSE182109_ndGBM-04_Tumor_12,1.0,1.0,2.5979741167247994e-06,0.9999973773956299
gbm_GSE182109_ndGBM-04_Tumor_13,1.0,1.0,3.5896862300432986e-06,0.9999964237213135
gbm_GSE182109_ndGBM-04_Tumor_14,1.0,1.0,3.0270987281255657e-06,0.9999970197677612
gbm_GSE182109_ndGBM-04_Tumor_15,1.0,1.0,4.649130005418556e-06,0.9999953508377075
gbm_GSE182109_ndGBM-04_Tumor_16,1.0,1.0,3.5112063869746635e-06,0.999996542930603
gbm_GSE182109_ndGBM-04_Tumor_17,1.0,1.0,5.4805072977615055e-06,0.9999945163726807
gbm_GSE182109_ndGBM-04_Tumor_18,1.0,1.0,3.59349837708578e-06,0.9999964237213135
gbm_GSE182109_ndGBM-04_Tumor_19,1.0,1.0,2.559111862865393e-06,0.9999974966049194
gbm_GSE182109_ndGBM-04_Tumor_20,1.0,1.0,2.175142753912951e-06,0.9999978542327881
gbm_GSE182109_ndGBM-04_Tumor_21,1.0,1.0,1.974035740204272e-06,0.9999979734420776
gbm_GSE182109_ndGBM-04_Tumor_22,1.0,1.0,2.451163254590938e-06,0.9999974966049194
gbm_GSE182109_ndGBM-04_Tumor_23,1.0,1.0,1.7985449858315405e-06,0.9999982118606567
gbm_GSE182109_ndGBM-04_Tumor_24,1.0,1.0,3.000976448674919e-06,0.9999970197677612
gbm_GSE182109_ndGBM-04_Tumor_25,1.0,1.0,3.5430164189165225e-06,0.9999964237213135
gbm_GSE182109_ndGBM-04_Tumor_26,1.0,1.0,3.985582679888466e-06,0.9999960660934448
gbm_GSE182109_ndGBM-04_Tumor_27,1.0,1.0,2.6549253107077675e-06,0.9999973773956299
gbm_GSE182109_ndGBM-04_Tumor_28,1.0,1.0,3.1157069315668195e-06,0.9999969005584717
gbm_GSE182109_ndGBM-04_Tumor_29,1.0,1.0,4.906175490759779e-06,0.9999951124191284
gbm_GSE182109_ndGBM-05_Tumor_0,1.0,1.0,5.816801149194362e-06,0.999994158744812
gbm_GSE182109_ndGBM-05_Tumor_1,1.0,1.0,7.613733941980172e-06,0.9999923706054688
gbm_GSE182109_ndGBM-05_Tumor_2,1.0,1.0,1.0285962162015494e-05,0.9999897480010986
gbm_GSE182109_ndGBM-05_Tumor_3,1.0,1.0,5.825744665344246e-06,0.999994158744812
gbm_GSE182109_ndGBM-05_Tumor_4,1.0,1.0,9.198084626405034e-06,0.9999908208847046
gbm_GSE182109_ndGBM-05_Tumor_5,1.0,1.0,9.35072239371948e-06,0.999990701675415
gbm_GSE182109_ndGBM-05_Tumor_6,1.0,1.0,5.599013547907816e-06,0.9999943971633911
gbm_GSE182109_ndGBM-05_Tumor_7,1.0,1.0,7.820748578524217e-06,0.9999921321868896
gbm_GSE182109_ndGBM-05_Tumor_8,1.0,1.0,3.881474640365923e-06,0.9999960660934448
gbm_GSE182109_ndGBM-05_Tumor_9,1.0,1.0,7.770227057335433e-06,0.9999922513961792
gbm_GSE182109_ndGBM-05_Tumor_10,1.0,1.0,1.8005433958023787e-05,0.9999819993972778
gbm_GSE182109_ndGBM-05_Tumor_11,1.0,1.0,6.653114724031184e-06,0.9999933242797852
gbm_GSE182109_ndGBM-05_Tumor_12,1.0,1.0,1.6870431863935664e-05,0.9999830722808838
gbm_GSE182109_ndGBM-05_Tumor_13,1.0,1.0,1.1416876986913849e-05,0.9999885559082031
gbm_GSE182109_ndGBM-05_Tumor_14,1.0,1.0,7.576027201139368e-06,0.9999923706054688
gbm_GSE182109_ndGBM-05_Tumor_15,1.0,1.0,5.917677754041506e-06,0.9999940395355225
gbm_GSE182109_ndGBM-05_Tumor_16,1.0,1.0,7.5381194619694725e-06,0.9999924898147583
gbm_GSE182109_ndGBM-05_Tumor_17,1.0,1.0,4.10607071898994e-06,0.9999959468841553
gbm_GSE182109_ndGBM-05_Tumor_18,1.0,1.0,6.137136097095208e-06,0.9999939203262329
gbm_GSE182109_ndGBM-05_Tumor_19,1.0,1.0,6.683289939246606e-06,0.9999933242797852
gbm_GSE182109_ndGBM-05_Tumor_20,1.0,1.0,3.036788257304579e-06,0.9999970197677612
gbm_GSE182109_ndGBM-05_Tumor_21,1.0,1.0,5.4504689614987e-06,0.9999945163726807
gbm_GSE182109_ndGBM-05_Tumor_22,1.0,1.0,3.137015664833598e-05,0.9999686479568481
gbm_GSE182109_ndGBM-05_Tumor_23,1.0,1.0,5.633463388221571e-06,0.9999943971633911
gbm_GSE182109_ndGBM-05_Tumor_24,1.0,1.0,6.337530066957697e-06,0.9999936819076538
gbm_GSE182109_ndGBM-05_Tumor_25,1.0,1.0,1.373051418340765e-05,0.9999862909317017
gbm_GSE182109_ndGBM-05_Tumor_26,1.0,1.0,8.203540346585214e-06,0.999991774559021
gbm_GSE182109_ndGBM-05_Tumor_27,1.0,1.0,9.908892934618052e-06,0.9999901056289673
gbm_GSE182109_ndGBM-08_Tumor_0,1.0,1.0,7.53230597183574e-06,0.9999924898147583
gbm_GSE182109_ndGBM-08_Tumor_1,1.0,1.0,1.5162919225986116e-05,0.999984860420227
gbm_GSE182109_ndGBM-08_Tumor_2,1.0,1.0,2.6145226001972333e-05,0.9999738931655884
gbm_GSE182109_ndGBM-08_Tumor_3,1.0,1.0,1.0922330147877801e-05,0.9999890327453613
gbm_GSE182109_ndGBM-08_Tumor_4,1.0,1.0,1.0039060725830495e-05,0.9999899864196777
gbm_GSE182109_ndGBM-08_Tumor_5,1.0,1.0,1.681210233073216e-05,0.9999831914901733
gbm_GSE182109_ndGBM-08_Tumor_6,1.0,1.0,8.655683814140502e-06,0.9999912977218628
gbm_GSE182109_ndGBM-08_Tumor_7,1.0,1.0,9.432656042918097e-06,0.9999905824661255
gbm_GSE182109_ndGBM-08_Tumor_8,1.0,1.0,1.5250408978317864e-05,0.9999847412109375
gbm_GSE182109_ndGBM-08_Tumor_9,1.0,1.0,2.896779369621072e-05,0.9999710321426392
gbm_GSE182109_ndGBM-08_Tumor_10,1.0,1.0,1.7812630176194943e-05,0.9999822378158569
gbm_GSE182109_ndGBM-08_Tumor_11,1.0,1.0,4.6468147047562525e-05,0.9999535083770752
gbm_GSE182109_ndGBM-08_Tumor_12,1.0,1.0,4.299735519452952e-05,0.9999569654464722
gbm_GSE182109_ndGBM-08_Tumor_13,1.0,1.0,1.0247757018078119e-05,0.9999897480010986
gbm_GSE182109_ndGBM-08_Tumor_14,1.0,1.0,1.5515714039793238e-05,0.9999845027923584
gbm_GSE182109_ndGBM-08_Tumor_15,1.0,1.0,3.828843546216376e-05,0.9999617338180542
gbm_GSE182109_ndGBM-08_Tumor_16,1.0,1.0,9.422636503586546e-05,0.9999057054519653
gbm_GSE182109_ndGBM-08_Tumor_17,1.0,1.0,1.968721153389197e-05,0.9999803304672241
gbm_GSE182109_ndGBM-08_Tumor_18,1.0,1.0,1.928718302224297e-05,0.9999806880950928
gbm_GSE182109_ndGBM-08_Tumor_19,1.0,1.0,1.7722519260132685e-05,0.9999822378158569
gbm_GSE182109_ndGBM-08_Tumor_20,1.0,1.0,3.031339292647317e-05,0.9999697208404541
gbm_GSE182109_ndGBM-08_Tumor_21,1.0,1.0,3.8361897168215364e-05,0.9999616146087646
gbm_GSE182109_ndGBM-09_Tumor_0,1.0,1.0,9.887200576486066e-06,0.9999901056289673
gbm_GSE182109_ndGBM-09_Tumor_1,1.0,1.0,3.13242053380236e-05,0.9999686479568481
gbm_GSE182109_ndGBM-09_Tumor_2,1.0,1.0,0.00011673665721900761,0.9998832941055298
gbm_GSE182109_ndGBM-09_Tumor_3,1.0,1.0,3.5308949009049684e-05,0.999964714050293
gbm_GSE182109_ndGBM-09_Tumor_4,1.0,1.0,1.3147228855814319e-05,0.9999868869781494
gbm_GSE182109_ndGBM-09_Tumor_5,1.0,1.0,0.00015280228399205953,0.9998471736907959
gbm_GSE182109_ndGBM-09_Tumor_6,1.0,1.0,9.178744221571833e-05,0.9999082088470459
gbm_GSE182109_ndGBM-09_Tumor_7,1.0,1.0,5.163093373994343e-05,0.9999483823776245
gbm_GSE182109_ndGBM-09_Tumor_8,1.0,1.0,3.8877093174960464e-05,0.9999611377716064
gbm_GSE182109_ndGBM-09_Tumor_9,1.0,1.0,5.085965312900953e-05,0.9999490976333618
gbm_GSE182109_ndGBM-09_Tumor_10,1.0,1.0,0.00019458052702248096,0.9998053908348083
gbm_GSE182109_ndGBM-09_Tumor_11,1.0,1.0,7.15799251338467e-05,0.9999284744262695
gbm_GSE182109_ndGBM-09_Tumor_12,1.0,1.0,6.936410045454977e-06,0.999993085861206
gbm_GSE182109_ndGBM-09_Tumor_13,1.0,1.0,0.0004707380139734596,0.999529242515564
gbm_GSE182109_ndGBM-09_Tumor_14,1.0,1.0,1.1333985639794264e-05,0.9999886751174927
gbm_GSE182109_ndGBM-09_Tumor_15,1.0,1.0,1.813896778912749e-05,0.9999818801879883
gbm_GSE182109_ndGBM-09_Tumor_16,1.0,1.0,2.088483415718656e-05,0.9999791383743286
gbm_GSE182109_ndGBM-09_Tumor_17,1.0,1.0,6.433389353333041e-05,0.9999356269836426
gbm_GSE182109_ndGBM-09_Tumor_18,1.0,1.0,0.00016376315033994615,0.9998362064361572
gbm_GSE182109_ndGBM-09_Tumor_19,1.0,1.0,2.855274397006724e-05,0.9999713897705078
gbm_GSE182109_ndGBM-11_Tumor_0,1.0,1.0,1.0306789590686094e-05,0.9999897480010986
gbm_GSE182109_ndGBM-11_Tumor_1,1.0,1.0,4.196917143417522e-05,0.9999580383300781
gbm_GSE182109_ndGBM-11_Tumor_2,1.0,1.0,0.00032412854488939047,0.9996758699417114
gbm_GSE182109_ndGBM-11_Tumor_3,1.0,1.0,0.0008063636487349868,0.9991936087608337
gbm_GSE182109_ndGBM-11_Tumor_4,1.0,1.0,7.594617636641487e-05,0.9999240636825562
gbm_GSE182109_ndGBM-11_Tumor_5,1.0,1.0,4.745447586174123e-05,0.9999525547027588
gbm_GSE182109_ndGBM-11_Tumor_6,1.0,1.0,0.0006519749294966459,0.999347984790802
gbm_GSE182109_ndGBM-11_Tumor_7,1.0,1.0,2.3717700969427824e-05,0.9999762773513794
gbm_GSE182109_ndGBM-11_Tumor_8,1.0,1.0,0.0002128183259628713,0.9997871518135071
gbm_GSE182109_ndGBM-11_Tumor_9,1.0,1.0,0.00018626269593369216,0.9998137354850769
gbm_GSE182109_ndGBM-11_Tumor_10,0.0,0.0,0.9973735809326172,0.0026264050975441933
gbm_GSE182109_ndGBM-11_Tumor_11,0.0,0.0,0.9971285462379456,0.0028714356012642384
gbm_GSE182109_ndGBM-11_Tumor_12,0.0,0.0,0.9842154383659363,0.015784544870257378
gbm_GSE182109_ndGBM-11_Tumor_13,0.0,0.0,0.9997296929359436,0.00027032269281335175
gbm_GSE182109_ndGBM-11_Tumor_14,0.0,0.0,0.9999924898147583,7.52954110794235e-06
gbm_GSE182109_ndGBM-11_Tumor_15,0.0,0.0,0.9998588562011719,0.00014117977116256952
gbm_GSE182109_ndGBM-11_Tumor_16,1.0,1.0,8.645189154776745e-06,0.9999912977218628
gbm_GSE182109_ndGBM-06_Tumor_0,1.0,1.0,7.713795639574528e-06,0.9999922513961792
gbm_GSE182109_ndGBM-06_Tumor_1,1.0,1.0,1.697682455414906e-05,0.9999830722808838
gbm_GSE182109_ndGBM-06_Tumor_2,1.0,1.0,5.65200207347516e-06,0.9999943971633911
gbm_GSE182109_ndGBM-06_Tumor_3,1.0,1.0,5.603655154118314e-06,0.9999943971633911
gbm_GSE182109_ndGBM-06_Tumor_4,1.0,1.0,6.72739361107233e-06,0.9999933242797852
gbm_GSE182109_ndGBM-06_Tumor_5,1.0,1.0,4.541438102023676e-06,0.9999954700469971
gbm_GSE182109_ndGBM-06_Tumor_6,1.0,1.0,6.607583145523677e-06,0.9999934434890747
gbm_GSE182109_ndGBM-10_Tumor_0,0.0,0.0,0.9999793767929077,2.0629835489671677e-05
gbm_GSE182109_ndGBM-10_Tumor_1,0.0,0.0,0.9999896287918091,1.0374923476774711e-05
gbm_GSE182109_ndGBM-10_Tumor_2,0.0,0.0,0.9999908208847046,9.141470400209073e-06
gbm_GSE182109_ndGBM-10_Tumor_3,0.0,0.0,0.9952257871627808,0.00477425754070282
gbm_GSE182109_ndGBM-10_Tumor_4,0.0,0.0,0.9957191348075867,0.004280857741832733
gbm_GSE182109_ndGBM-10_Tumor_5,0.0,0.0,0.9999799728393555,2.0059040252817795e-05
salivary_hca_warner_MGS9_Normal_0,0.0,0.0,0.9999890327453613,1.0915437087533064e-05
salivary_hca_warner_MGS9_Normal_1,0.0,0.0,0.9999631643295288,3.6839173844782636e-05
salivary_hca_warner_MGS9_Normal_2,0.0,0.0,0.9999793767929077,2.058597056020517e-05
salivary_hca_warner_MGS9_Normal_3,0.0,0.0,0.9999121427536011,8.787712431512773e-05
salivary_hca_warner_MGS9_Normal_4,0.0,0.0,0.999996542930603,3.409252485653269e-06
salivary_hca_warner_MGS9_Normal_5,0.0,0.0,0.9999791383743286,2.0911800675094128e-05
salivary_hca_warner_MGS8_Normal_0,0.0,0.0,0.9998795986175537,0.00012043183232890442
salivary_hca_warner_MGS8_Normal_1,0.0,0.0,0.9995489716529846,0.00045095672248862684
salivary_hca_warner_MGS8_Normal_2,0.0,0.0,0.9999788999557495,2.1147183360881172e-05
salivary_hca_warner_MGS8_Normal_3,0.0,0.0,0.9998937845230103,0.00010619864042382687
salivary_hca_warner_MGS13_Normal_0,0.0,0.0,0.9998413324356079,0.0001586481521371752
salivary_hca_warner_MGS13_Normal_1,0.0,0.0,0.9999344348907471,6.559005123563111e-05
salivary_hca_warner_MGS13_Normal_2,0.0,0.0,0.9987872242927551,0.0012128015514463186
salivary_hca_warner_MGS13_Normal_3,0.0,0.0,0.9997901320457458,0.00020984746515750885
salivary_hca_warner_MGS11_Normal_0,0.0,0.0,0.9910072684288025,0.008992723189294338
salivary_hca_warner_MGS11_Normal_1,0.0,0.0,0.9999619722366333,3.807768371189013e-05
salivary_hca_warner_MGS11_Normal_2,0.0,0.0,0.9831595420837402,0.016840539872646332
salivary_hca_warner_MGS7_Normal_0,0.0,0.0,0.9994351267814636,0.000564842950552702
salivary_hca_warner_MGS7_Normal_1,0.0,0.0,0.9987598657608032,0.0012401449494063854
salivary_hca_warner_MGS7_Normal_2,0.0,0.0,0.9991139769554138,0.0008860341040417552
GSE141017_0_Tumor_0,1.0,1.0,0.0017694177804514766,0.9982306361198425
GSE141017_0_Tumor_1,1.0,1.0,0.006362524814903736,0.9936375617980957
GSE141017_0_Tumor_2,0.0,0.0,0.9897117614746094,0.010288228280842304
GSE141017_0_Tumor_3,1.0,1.0,0.028516318649053574,0.9714836478233337
GSE141017_0_Tumor_4,1.0,1.0,0.0022435488644987345,0.9977564215660095
GSE141017_0_Tumor_5,1.0,1.0,0.0005448752781376243,0.9994551539421082
GSE141017_0_Tumor_6,1.0,1.0,0.03379768133163452,0.9662023186683655
GSE141017_0_Tumor_7,1.0,1.0,0.00247195060364902,0.9975280165672302
GSE141017_0_Tumor_8,1.0,1.0,0.0314570777118206,0.9685428738594055
GSE141017_0_Tumor_9,1.0,1.0,0.002191139617934823,0.9978088736534119
GSE141017_0_Tumor_10,1.0,1.0,0.0009096759604290128,0.999090313911438
GSE141017_0_Tumor_11,1.0,1.0,0.0030945632606744766,0.9969053864479065
GSE141017_0_Tumor_12,1.0,1.0,0.0004332757380325347,0.9995667338371277
GSE141017_0_Tumor_13,0.0,0.0,0.9994449019432068,0.0005550631321966648
GSE141017_0_Tumor_14,1.0,1.0,0.0022125199902802706,0.9977874755859375
GSE141017_0_Tumor_15,1.0,1.0,0.27239954471588135,0.7276004552841187
GSE141017_0_Tumor_16,1.0,1.0,0.00353345088660717,0.9964665174484253
GSE141017_0_Tumor_17,1.0,1.0,0.024482637643814087,0.9755173325538635
GSE141017_0_Tumor_18,1.0,1.0,0.0039655230939388275,0.9960344433784485
GSE141017_0_Tumor_19,1.0,1.0,0.001512822462245822,0.998487114906311
gc_egc_GSE134520_GSM3954950_Normal_0,0.0,0.0,0.9999887943267822,1.1245871064602397e-05
gc_egc_GSE134520_GSM3954950_Normal_1,0.0,0.0,0.9999995231628418,5.040762403041299e-07
gc_egc_GSE134520_GSM3954950_Normal_2,0.0,0.0,0.9999943971633911,5.607638286164729e-06
gc_egc_GSE134520_GSM3954950_Normal_3,0.0,0.0,0.9999991655349731,7.907919439276156e-07
gc_egc_GSE134520_GSM3954950_Normal_4,0.0,0.0,0.9999988079071045,1.1419743941587512e-06
gc_egc_GSE134520_GSM3954950_Normal_5,0.0,0.0,0.999998927116394,1.0714340987760806e-06
gc_egc_GSE134520_GSM3954950_Normal_6,0.0,0.0,0.9999992847442627,7.737600071777706e-07
gc_egc_GSE134520_GSM3954950_Normal_7,0.0,0.0,0.9999994039535522,5.89346655033296e-07
gc_egc_GSE134520_GSM3954950_Normal_8,0.0,0.0,0.999946117401123,5.382731251302175e-05
gc_egc_GSE134520_GSM3954950_Normal_9,0.0,0.0,0.9999994039535522,6.54138375466573e-07
gc_egc_GSE134520_GSM3954950_Normal_10,0.0,0.0,0.9999959468841553,4.001070010417607e-06
gc_egc_GSE134520_GSM3954950_Normal_11,0.0,0.0,0.9999977350234985,2.248111513836193e-06
gc_egc_GSE134520_GSM3954950_Normal_12,0.0,0.0,0.999998927116394,1.033882426781929e-06
gc_egc_GSE134520_GSM3954950_Normal_13,0.0,0.0,0.9999744892120361,2.5516019377391785e-05
gc_egc_GSE134520_GSM3954950_Normal_14,0.0,0.0,0.9999992847442627,7.733210622973274e-07
gc_egc_GSE134520_GSM3954950_Normal_15,0.0,0.0,0.9999986886978149,1.284983909499715e-06
gc_egc_GSE134520_GSM3954950_Normal_16,0.0,0.0,0.9999994039535522,5.600234658231784e-07
gc_egc_GSE134520_GSM3954950_Normal_17,0.0,0.0,0.9999986886978149,1.2610040585059323e-06
gc_egc_GSE134520_GSM3954950_Normal_18,0.0,0.0,0.9999986886978149,1.3359922377276234e-06
gc_egc_GSE134520_GSM3954950_Normal_19,0.0,0.0,0.9999992847442627,6.564831096511625e-07
gc_egc_GSE134520_GSM3954950_Normal_20,0.0,0.0,0.9999986886978149,1.2771293995683664e-06
gc_egc_GSE134520_GSM3954950_Normal_21,0.0,0.0,0.9999970197677612,3.0180649446265306e-06
gc_egc_GSE134520_GSM3954950_Normal_22,0.0,0.0,0.9999984502792358,1.5320115380745847e-06
gc_egc_GSE134520_GSM3954950_Normal_23,0.0,0.0,0.999998927116394,1.0871563063119538e-06
gc_egc_GSE134520_GSM3954950_Normal_24,0.0,0.0,0.9999988079071045,1.2479305269152974e-06
gc_egc_GSE134520_GSM3954950_Normal_25,0.0,0.0,0.9999994039535522,5.605230057881272e-07
gc_egc_GSE134520_GSM3954950_Normal_26,0.0,0.0,0.9999934434890747,6.5714480115275364e-06
gc_egc_GSE134520_GSM3954950_Normal_27,0.0,0.0,0.9999841451644897,1.5820294720469974e-05
gc_egc_GSE134520_GSM3954951_Normal_0,0.0,0.0,0.9999916553497314,8.308991709782276e-06
gc_egc_GSE134520_GSM3954951_Normal_1,0.0,0.0,0.9999985694885254,1.4526322047458962e-06
gc_egc_GSE134520_GSM3954951_Normal_2,0.0,0.0,0.999811589717865,0.00018840630946215242
gc_egc_GSE134520_GSM3954951_Normal_3,0.0,0.0,0.999998927116394,1.0994774584105471e-06
gc_egc_GSE134520_GSM3954951_Normal_4,0.0,0.0,0.999997615814209,2.3614641122549074e-06
gc_egc_GSE134520_GSM3954951_Normal_5,0.0,0.0,0.9999954700469971,4.479859853745438e-06
gc_egc_GSE134520_GSM3954951_Normal_6,0.0,0.0,0.9999967813491821,3.171485104758176e-06
gc_egc_GSE134520_GSM3954951_Normal_7,0.0,0.0,0.9999990463256836,1.0085622079714085e-06
gc_egc_GSE134520_GSM3954951_Normal_8,0.0,0.0,0.9999939203262329,6.13900920143351e-06
gc_egc_GSE134520_GSM3954951_Normal_9,0.0,0.0,0.9999990463256836,1.0080073025164893e-06
gc_egc_GSE134520_GSM3954951_Normal_10,0.0,0.0,0.9999983310699463,1.708800141386746e-06
gc_egc_GSE134520_GSM3954951_Normal_11,0.0,0.0,0.999998927116394,1.0414488542664913e-06
gc_egc_GSE134520_GSM3954951_Normal_12,0.0,0.0,0.9999792575836182,2.0720690372399986e-05
gc_egc_GSE134520_GSM3954951_Normal_13,0.0,0.0,0.9999915361404419,8.468597116007004e-06
gc_egc_GSE134520_GSM3954951_Normal_14,0.0,0.0,0.9999946355819702,5.346582383936038e-06
gc_egc_GSE134520_GSM3954951_Normal_15,0.0,0.0,0.9999963045120239,3.673509127111174e-06
gc_egc_GSE134520_GSM3954951_Normal_16,0.0,0.0,0.9999650716781616,3.498509977362119e-05
gc_egc_GSE134520_GSM3954951_Normal_17,0.0,0.0,0.9999986886978149,1.3204588640292059e-06
gc_egc_GSE134520_GSM3954951_Normal_18,0.0,0.0,0.999997615814209,2.385896095802309e-06
gc_egc_GSE134520_GSM3954951_Normal_19,0.0,0.0,0.9999994039535522,6.380560080287978e-07
gc_egc_GSE134520_GSM3954951_Normal_20,0.0,0.0,0.9999978542327881,2.1509545149456244e-06
gc_egc_GSE134520_GSM3954951_Normal_21,0.0,0.0,0.999993085861206,6.8752269726246595e-06
gc_egc_GSE134520_GSM3954951_Normal_22,0.0,0.0,0.9999972581863403,2.7272712941339705e-06
gc_egc_GSE134520_GSM3954951_Normal_23,0.0,0.0,0.999995231628418,4.746299055113923e-06
gc_egc_GSE134520_GSM3954951_Normal_24,0.0,0.0,0.9999829530715942,1.7045624190359376e-05
gc_egc_GSE134520_GSM3954951_Normal_25,0.0,0.0,0.9999974966049194,2.4960804694273975e-06
gc_egc_GSE134520_GSM3954951_Normal_26,0.0,0.0,0.9999986886978149,1.2618448863577214e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_0,0.0,0.0,0.9999825954437256,1.7369899069308303e-05
gc_egc_GSE134520_GSM3954957_Metaplasia_1,0.0,0.0,0.9999990463256836,9.139588428297429e-07
gc_egc_GSE134520_GSM3954957_Metaplasia_2,0.0,0.0,0.999998927116394,1.0512990229472052e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_3,0.0,0.0,0.9999891519546509,1.0863865099963732e-05
gc_egc_GSE134520_GSM3954957_Metaplasia_4,0.0,0.0,0.9999924898147583,7.539916623500176e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_5,0.0,0.0,0.9999958276748657,4.20022479374893e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_6,0.0,0.0,0.9999990463256836,1.0132495162906707e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_7,0.0,0.0,0.9999973773956299,2.5640511012170464e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_8,0.0,0.0,0.9999943971633911,5.55816586711444e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_9,0.0,0.0,0.9999960660934448,3.9792175812181085e-06
gc_egc_GSE134520_GSM3954957_Metaplasia_10,0.0,0.0,0.9999992847442627,7.392168299702462e-07
gc_egc_GSE134520_GSM3954957_Metaplasia_11,0.0,0.0,0.9999991655349731,8.451028747913369e-07
gc_egc_GSE134520_GSM3954957_Metaplasia_12,0.0,0.0,0.9999990463256836,9.483368899054767e-07
gc_egc_GSE134520_GSM3954957_Metaplasia_13,0.0,0.0,0.9999986886978149,1.3580382756117615e-06
gc_egc_GSE134520_GSM3954955_Metaplasia_0,0.0,0.0,0.9999967813491821,3.1728072826808784e-06
gc_egc_GSE134520_GSM3954955_Metaplasia_1,0.0,0.0,0.9999722242355347,2.7830630642711185e-05
gc_egc_GSE134520_GSM3954955_Metaplasia_2,0.0,0.0,0.9999988079071045,1.1581693115658709e-06
gc_egc_GSE134520_GSM3954955_Metaplasia_3,0.0,0.0,0.9999889135360718,1.1083258868893608e-05
gc_egc_GSE134520_GSM3954955_Metaplasia_4,0.0,0.0,0.9999608993530273,3.9149726944742724e-05
gc_egc_GSE134520_GSM3954955_Metaplasia_5,0.0,0.0,0.9737523794174194,0.026247667148709297
gc_egc_GSE134520_GSM3954955_Metaplasia_6,0.0,0.0,0.971413791179657,0.02858618274331093
gc_egc_GSE134520_GSM3954955_Metaplasia_7,0.0,0.0,0.9999805688858032,1.9488030375214294e-05
gc_egc_GSE134520_GSM3954955_Metaplasia_8,0.0,0.0,0.9998652935028076,0.00013470268459059298
gc_egc_GSE134520_GSM3954955_Metaplasia_9,0.0,0.0,0.9999994039535522,6.292119110185013e-07
gc_egc_GSE134520_GSM3954955_Metaplasia_10,0.0,0.0,0.9998817443847656,0.00011821112275356427
gc_egc_GSE134520_GSM3954955_Metaplasia_11,0.0,0.0,0.8507869839668274,0.14921309053897858
gc_egc_GSE134520_GSM3954955_Metaplasia_12,0.0,0.0,0.9999256134033203,7.443454524036497e-05
gc_egc_GSE134520_GSM3954955_Metaplasia_13,0.0,0.0,0.999997615814209,2.3855732251831796e-06
gc_egc_GSE134520_GSM3954958_Tumor_0,0.0,0.0,0.9999257326126099,7.42516276659444e-05
gc_egc_GSE134520_GSM3954958_Tumor_1,1.0,1.0,0.4567762613296509,0.5432237386703491
gc_egc_GSE134520_GSM3954958_Tumor_2,0.0,0.0,0.999954104423523,4.590591925079934e-05
gc_egc_GSE134520_GSM3954958_Tumor_3,0.0,0.0,0.999987006187439,1.2935121958435047e-05
gc_egc_GSE134520_GSM3954958_Tumor_4,0.0,0.0,0.9998633861541748,0.00013658718671649694
gc_egc_GSE134520_GSM3954958_Tumor_5,0.0,0.0,0.9999191761016846,8.079487452050671e-05
gc_egc_GSE134520_GSM3954958_Tumor_6,0.0,0.0,0.9993516802787781,0.0006483194301836193
gc_egc_GSE134520_GSM3954958_Tumor_7,0.0,0.0,0.9998674392700195,0.00013251650671008974
gc_egc_GSE134520_GSM3954958_Tumor_8,0.0,0.0,0.9999257326126099,7.427344826282933e-05
gc_egc_GSE134520_GSM3954958_Tumor_9,0.0,0.0,0.9999954700469971,4.533407263807021e-06
gc_egc_GSE134520_GSM3954958_Tumor_10,0.0,0.0,0.9995070695877075,0.0004929706919938326
gc_egc_GSE134520_GSM3954958_Tumor_11,0.0,0.0,0.9976796507835388,0.0023204232566058636
gc_egc_GSE134520_GSM3954958_Tumor_12,0.0,0.0,0.9997983574867249,0.0002016149228438735
gc_egc_GSE134520_GSM3954954_Metaplasia_0,0.0,0.0,0.9997804760932922,0.00021957997523713857
gc_egc_GSE134520_GSM3954954_Metaplasia_1,0.0,0.0,0.9998137354850769,0.00018630515842232853
gc_egc_GSE134520_GSM3954954_Metaplasia_2,0.0,0.0,0.9999582767486572,4.1727493226062506e-05
gc_egc_GSE134520_GSM3954954_Metaplasia_3,0.0,0.0,0.9996752738952637,0.0003247663553338498
gc_egc_GSE134520_GSM3954954_Metaplasia_4,0.0,0.0,0.9999750852584839,2.4948001737357117e-05
gc_egc_GSE134520_GSM3954954_Metaplasia_5,0.0,0.0,0.9996030926704407,0.00039688588003627956
